customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
id12077,Male,0,Yes,No,27.3915415281,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),72.8165948101,5034.05,No
id12078,Female,0,Yes,No,0.28,No,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,103.34,200.59,No
id12079,Female,0,Yes,Yes,4.49,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.0,86.22,No
id12080,Male,0,Yes,Yes,4.85,Yes,No,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,90.83,181.26,No
id12081,Female,0,No,No,15.7045750236,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),61.4024832901,1862.9,No
id12082,Female,0,Yes,Yes,1.02,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,84.4,405.7,No
id12083,Female,0,Yes,No,55.2881515915,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,No,One year,No,Mailed check,48.9921481224,1327.4,No
id12084,Female,1,Yes,No,18.7959778997,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,66.6246096837,5791.1,No
id12085,Female,0,No,Yes,28.994090473299998,Yes,No phone service,No,No,No,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),89.4301477847,510.8,No
id12086,Female,1,No,No,24.5366771288,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,36.7008715291,1269.1,No
id12087,Male,1,No,Yes,54.4893255642,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,18.25,1358.85,No
id12088,Female,0,Yes,No,35.3310936097,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,No,Credit card (automatic),81.7956723068,332.65,No
id12089,Male,0,No,No,0.25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,104.34,374.02,Yes
id12090,Female,1,No,No,0.73,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.92,425.12,No
id12091,Female,0,Yes,No,21.884654237,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,One year,No,Electronic check,79.8101971019,373,No
id12092,Female,1,No,No,36.0599793613,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),76.1901000483,2763.35,No
id12093,Female,0,No,No,19.9986170096,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,71.9323198491,4932.5,No
id12094,Male,0,Yes,No,1.92,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,107.97,479.8,No
id12095,Male,0,No,Yes,23.7470594841,Yes,No,No,No internet service,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),68.7117554358,2217.15,No
id12096,Female,1,Yes,Yes,39.4337005012,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,33.2190421568,7382.25,No
id12097,Male,1,No,Yes,1.76,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.16,132.06,Yes
id12098,Male,0,No,No,3.18,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,101.79,487.95,No
id12099,Male,0,No,No,5.07,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,105.64,315.21,No
id12100,Male,0,No,No,55.8262167415,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),71.4222897813,68.95,No
id12101,Male,0,Yes,Yes,1.04,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.19,119.43,Yes
id12102,Female,0,No,No,4.58,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,91.29,440.3,Yes
id12103,Female,0,Yes,No,0.39,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,81.22,293.35,Yes
id12104,Female,0,Yes,No,4.23,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,88.5,103.92,Yes
id12105,Male,0,Yes,No,5.63,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,97.04,121.16,No
id12106,Female,1,Yes,No,0.65,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,119.59,103.61,Yes
id12107,Male,0,Yes,No,44.6474265709,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.6470608718,4932.5,No
id12108,Male,1,No,Yes,0.96,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.89,53.59,Yes
id12109,Male,0,Yes,No,67.802850384,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,102.6095081367,1022.6,No
id12110,Female,0,Yes,No,39.469523109,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,58.1085488497,6019.35,No
id12111,Female,0,Yes,Yes,30.4074466692,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,40.1601623466,198.1,No
id12112,Male,0,Yes,Yes,22.7656843516,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),55.8730921274,5794.45,No
id12113,Female,1,Yes,No,39.7967675714,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),69.5610545393,411.15,No
id12114,Female,0,Yes,Yes,28.0631553067,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,No,Two year,No,Electronic check,56.9230500056,7308.95,No
id12115,Female,0,No,No,36.9568931716,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.518778191,1326.35,No
id12116,Male,0,No,No,3.38,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,98.76,466.36,Yes
id12117,Female,1,Yes,Yes,22.7420651882,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,85.0876354609,2249.95,No
id12118,Male,0,Yes,No,37.0080776753,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9936756301,1115.15,No
id12119,Male,1,No,No,4.0,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,264.02,No
id12120,Female,0,Yes,No,1.52,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,100.78,274.86,Yes
id12121,Female,1,No,Yes,3.06,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,103.12,462.4,No
id12122,Male,0,No,Yes,5.54,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.37,341.91,No
id12123,Male,0,No,No,20.1433855837,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,63.0769352879,6690.75,No
id12124,Male,0,No,Yes,4.13,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,103.92,315.02,No
id12125,Female,0,No,No,3.78,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,115.61,231.79,No
id12126,Female,0,No,No,11.4435498194,Yes,No,No,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),76.0101390874,654.85,No
id12127,Male,0,Yes,No,23.9593540032,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,56.2489527491,3314.15,No
id12128,Male,0,No,Yes,1.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,109.41,289.93,No
id12129,Female,0,Yes,No,2.97,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,79.94,302.11,Yes
id12130,Female,0,No,No,23.2976807887,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.119294288,150.6,No
id12131,Male,0,No,No,28.0899735862,Yes,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),72.3376246079,609.05,No
id12132,Female,0,Yes,No,45.0454524321,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),46.2374462436,1794.8,No
id12133,Male,0,Yes,Yes,3.74,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.69,123.61,Yes
id12134,Male,0,No,No,4.63,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,103.79,6.56,Yes
id12135,Female,0,Yes,Yes,0.18,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,73.14,314.25,No
id12136,Male,0,No,Yes,37.6834711061,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Two year,No,Mailed check,56.133904121,62.9,No
id12137,Male,0,No,No,28.1531302357,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,,79.8133849356,5327.25,
id12138,Female,0,No,Yes,23.4467620098,Yes,Yes,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),60.2329804908,2357.75,No
id12139,Female,0,No,Yes,1.45,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,102.91,391.35,Yes
id12140,Female,0,No,No,13.966104553000001,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,One year,No,Mailed check,48.4158852064,4747.5,No
id12141,Female,1,No,Yes,20.5206711187,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.8325108976,7565.35,No
id12142,Male,0,Yes,Yes,3.51,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.25,291.01,Yes
id12143,Male,0,Yes,No,30.906414007,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),50.0713921367,58,No
id12144,Female,1,Yes,No,5.84,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.71,81.98,Yes
id12145,Female,0,No,No,67.9293915835,No,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),69.1560763154,7049.75,No
id12146,Male,0,Yes,No,35.9980278133,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,61.2924953596,7581.5,No
id12147,Male,0,No,Yes,3.03,Yes,Yes,No,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.37,44.2,No
id12148,Female,0,Yes,Yes,27.0277967051,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,80.6606914838,146.4,No
id12149,Male,0,No,No,29.336684759,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,62.0176369612,5784.3,No
id12150,Male,0,No,No,30.5654264351,Yes,No,No,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.6851820024,383.65,No
id12151,Male,0,Yes,No,2.84,Yes,No,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,108.05,276.55,No
id12152,Male,0,No,Yes,29.8225770967,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,72.261229815,7325.1,No
id12153,Female,0,No,Yes,1.12,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.07,402.99,No
id12154,Female,0,No,Yes,41.2407367078,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),68.7015047512,1430.95,No
id12155,Female,1,Yes,Yes,29.6664455338,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),70.0984319418,93.4,No
id12156,Male,0,No,No,4.22,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,94.17,172.63,No
id12157,Male,0,No,No,1.34,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,102.63,23.1,Yes
id12158,Female,0,No,No,11.2733219084,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,53.2687863246,5930.05,No
id12159,Female,0,No,Yes,27.0220621382,No,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),92.3429717068,79.95,No
id12160,Male,0,Yes,No,3.88,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.71,120.39,Yes
id12161,Male,0,No,No,5.43,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,95.85,116.63,No
id12162,Female,1,Yes,Yes,0.06,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,81.48,128.68,No
id12163,Male,0,Yes,No,3.27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,94.55,363.94,No
id12164,Female,1,No,Yes,1.05,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,80.38,235.41,No
id12165,Female,0,Yes,No,4.65,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,111.07,123.73,Yes
id12166,Female,0,Yes,No,5.65,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,96.43,474.91,Yes
id12167,Male,0,No,No,44.8296840554,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,69.0891474024,1793.25,No
id12168,Male,0,Yes,Yes,1.65,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,119.55,90.04,Yes
id12169,Female,0,Yes,No,3.47,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,112.85,43.6,Yes
id12170,Male,0,No,Yes,4.06,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,74.63,345.86,No
id12171,Male,0,Yes,No,0.09,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,80.06,405.13,Yes
id12172,Female,0,Yes,No,34.4903620693,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),61.7098175625,4464.8,No
id12173,Female,0,No,No,38.8272684712,Yes,No phone service,No,No internet service,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),69.3555727394,416.4,No
id12174,Male,0,Yes,Yes,45.8384565602,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),75.580572251,2807.65,No
id12175,Female,0,No,No,25.1474134548,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,79.0199545659,2952.85,No
id12176,Female,0,No,Yes,44.231893255,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),70.5032254798,1742.75,No
id12177,Female,1,Yes,No,3.83,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.67,318.2,Yes
id12178,Male,1,No,Yes,3.8,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,101.91,331.95,No
id12179,Female,0,No,No,3.81,Yes,No phone service,No,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,93.41,362.25,No
id12180,Male,0,No,No,32.7579581543,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),69.6282598723,1642.75,No
id12181,Female,0,Yes,No,0.58,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,105.11,497.76,Yes
id12182,Male,0,Yes,No,0.52,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,118.28,411.46,Yes
id12183,Male,0,Yes,No,27.3246390297,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.414058204,2893.4,No
id12184,Female,0,No,No,4.06,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,114.59,383.84,No
id12185,Male,0,No,Yes,4.0,Yes,No,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,94.17,107.56,No
id12186,Male,1,No,No,4.0,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,103.39,429.86,No
id12187,Male,0,Yes,No,2.82,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,112.07,114.09,Yes
id12188,Female,0,No,No,25.3015140041,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,53.3294527288,8075.35,No
id12189,Female,0,No,No,4.77,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,74.07,94.37,No
id12190,Female,0,No,No,5.7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,71.37,401.91,No
id12191,Male,0,Yes,No,36.5015298796,Yes,No,No,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,64.7802378746,69.1,No
id12192,Male,0,No,No,3.96,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,86.01,429.95,Yes
id12193,Male,0,Yes,No,2.09,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,113.25,169.79,Yes
id12194,Male,1,Yes,No,3.27,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,118.61,356.49,Yes
id12195,Female,0,No,Yes,0.82,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,109.58,346.46,No
id12196,Female,0,No,Yes,37.0093495281,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),70.6957518136,4859.1,No
id12197,Male,0,No,Yes,32.6215446285,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),86.3191313927,35.55,No
id12198,Male,0,No,No,33.345778646,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Mailed check,83.0146375664,1222.05,No
id12199,Male,0,Yes,Yes,18.8313821815,No,No,No,No,No,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),45.3812087095,60.1,No
id12200,Female,0,Yes,No,1.34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,81.98,40.28,Yes
id12201,Male,1,Yes,No,1.65,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,81.36,37.54,Yes
id12202,Female,0,No,Yes,5.99,Yes,Yes,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,101.38,449.69,No
id12203,Female,0,No,No,5.23,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.38,471.07,No
id12204,Male,1,No,No,0.29,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.49,61.81,Yes
id12205,Male,0,No,No,48.304805241,Yes,No,No,No,No,Yes,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),69.397695742,113.1,No
id12206,Female,0,No,No,3.84,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,88.56,295.18,No
id12207,Female,0,Yes,No,3.31,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,113.28,151.67,Yes
id12208,Male,0,No,Yes,39.4537218937,Yes,No phone service,No,No internet service,No,No,No,No,No,One year,Yes,Electronic check,67.9843114901,284.9,No
id12209,Female,0,No,No,24.6504697628,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,50.5743077125,2570.2,No
id12210,Male,0,Yes,Yes,0.65,No,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,108.39,268.86,No
id12211,Female,1,Yes,No,1.18,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.07,251.96,Yes
id12212,Male,0,No,No,20.6156644326,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.9071942803,3605.6,No
id12213,Female,0,Yes,No,5.96,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,86.58,299.82,Yes
id12214,Male,0,Yes,No,28.5404378833,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),60.8900294038,6705.7,No
id12215,Male,0,Yes,Yes,42.8302297589,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),39.4291603842,402.5,No
